# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_installation_gt1_re
# Exported by: Demonkush ( ͡° ͜ʖ ͡°)
setting:	replacespawns 1
item_ammo_revolver_mor	2157.481445 820.007385 320.352112	-0.128 -0.019 -0.039
item_ammo_revolver_mor	2052.300537 1699.160522 320.340607	-0.138 -0.019 -0.042
item_ammo_revolver_mor	2083.325195 1706.640137 320.411011	-0.077 -0.020 -0.023
weapon_frag	-3824.790039 1912.790039 2.000030	0.000 0.000 0.000
weapon_frag	-3824.790039 1912.790039 2.000030	0.000 0.000 0.000
weapon_frag	-1908.926880 3789.514893 26.187338	-37.146 -55.312 -92.196
weapon_frag	682.130432 797.861389 34.144295	-36.489 -55.998 -91.151
weapon_frag	736.032227 818.406006 34.072254	-35.388 -57.052 -89.469
weapon_frag	-3248.090576 2375.223145 194.236816	-37.901 -54.469 -93.438
weapon_frag	-3831.210449 2373.674561 2.152152	-36.609 -55.876 -91.339
weapon_frag	-18.819414 -2295.891357 194.099365	-35.802 -56.671 -90.093
weapon_frag	-1193.429932 -2485.603516 322.211700	-37.518 -54.910 -92.802
weapon_frag	-509.201691 -103.935669 218.088104	-35.630 -56.832 -89.832
weapon_frag	-377.939575 -24.441547 2.138065	-36.394 -56.094 -91.002
weapon_frag	275.702789 2376.840576 2.148298	-36.550 -55.938 -91.247
weapon_frag	-1522.373779 -689.877991 393.719849	-35.718 -56.754 -89.964
weapon_frag	-539.669922 -1046.068848 354.154053	-36.638 -55.849 -91.385
weapon_frag	-27.899115 -1263.241333 322.202332	-37.375 -55.067 -92.567
weapon_frag	511.333344 -101.225395 374.192780	-37.229 -55.224 -92.330
weapon_frag	-110.967995 514.124268 354.127045	-36.225 -56.266 -90.741
weapon_frag	-513.762878 119.333763 226.146332	-36.520 -55.971 -91.199
weapon_frag	-3712.007568 3126.412842 274.967773	41.034 -97.324 97.884
weapon_frag	2430.340332 1667.203247 322.204529	-37.408 -55.031 -92.622
weapon_frag	2094.215576 2431.878906 226.096695	-35.762 -56.717 -90.031
weapon_frag	1577.941772 3499.369141 226.144318	-36.489 -56.000 -91.151
player_start	89.831772 -2304.312988 193.550262	-0.060 0.000 0.060
player_start	324.820465 -2554.187500 193.547974	-0.063 0.000 0.063
player_start	-717.643616 -2208.288818 321.524170	-0.092 0.000 0.092
player_start	-996.169128 -2384.165527 321.541321	-0.071 0.000 0.071
player_start	-1308.327637 -1791.153687 321.532806	-0.081 0.000 0.081
player_start	-1775.140381 -1921.695068 321.580688	0.023 0.000 0.023
player_start	-221.718277 -1391.407471 321.542206	-0.070 -0.000 0.070
player_start	-552.762329 -1262.300293 321.565857	-0.041 -0.000 0.041
player_start	-1335.312256 -702.211243 193.547180	-0.064 0.000 0.064
player_start	-995.863586 -915.541870 193.532791	-0.081 0.000 0.081
player_start	-1000.069946 -709.435974 393.158813	-0.081 0.000 0.081
player_start	-2461.536621 -397.651001 -14.446132	-0.056 0.000 0.056
player_start	-2612.176758 -1346.341064 -14.447539	-0.057 0.000 0.057
player_start	-2258.057129 -1113.559937 193.537659	-0.075 -0.000 0.075
player_start	-2417.524902 475.469147 1.539510	-0.073 -0.000 0.073
player_start	-2395.955811 286.723846 321.557220	-0.052 -0.000 0.052
player_start	-2268.775879 -138.223938 321.551758	-0.058 0.000 0.058
player_start	-1909.589111 596.394775 321.546387	-0.065 -0.000 0.065
player_start	-3130.984375 281.066345 -14.471395	-0.086 0.000 0.086
player_start	-3894.101807 131.865143 -14.431206	-0.038 -0.000 0.037
player_start	-3914.088867 -1059.846191 -14.455264	-0.067 0.000 0.067
player_start	-4154.718262 1460.486450 1.555238	-0.054 0.000 0.054
player_start	-4154.351074 2318.506836 1.529675	-0.085 0.000 0.085
player_start	-3480.324463 2054.455566 1.547178	-0.064 0.000 0.064
player_start	-3519.767334 2927.188965 193.533798	-0.080 -0.000 0.080
player_start	-4171.264160 2911.107422 193.551743	-0.058 0.000 0.058
player_start	-2862.643799 3341.173096 1.489663	0.028 0.000 -0.028
player_start	-2817.312500 3557.812988 1.471694	0.032 0.000 -0.032
player_start	-1728.839722 3358.530273 1.559711	-0.049 -0.000 0.048
player_start	-1786.499878 3632.860840 1.553168	-0.057 -0.000 0.056
player_start	-1555.160889 3533.412842 1.540413	-0.072 -0.000 0.072
player_start	-1700.424683 3582.791504 1.535752	-0.078 -0.000 0.078
player_start	482.305817 3231.321533 1.529656	-0.085 -0.000 -0.085
player_start	766.380188 2893.777100 193.566864	-0.040 -0.000 0.040
player_start	1568.887207 3297.128906 193.538300	-0.198 0.081 0.029
player_start	1070.177246 3956.310303 193.551010	-0.059 0.000 0.059
player_start	2427.376953 3269.740234 193.534836	-0.221 0.000 0.045
player_start	1517.548096 1985.437256 1.528604	-0.086 0.000 0.086
player_start	1181.576782 2122.512939 1.542183	-0.070 -0.000 0.070
player_start	1586.733887 749.742554 1.581805	-0.024 -0.000 0.019
player_start	1315.683228 1316.347778 1.541304	-0.071 0.000 0.071
player_start	565.636292 1304.274048 1.533786	-0.080 -0.000 0.080
player_start	-1739.272827 1318.850952 1.534776	-0.079 -0.000 0.079
player_start	-2389.385498 1292.853516 1.536712	-0.077 -0.000 0.076
player_start	-2453.825439 1055.307373 1.528604	-0.086 0.000 0.086
player_start	561.506348 -1629.135254 193.532791	-0.081 0.000 0.081
player_start	156.384476 -1922.958130 193.566864	-0.040 -0.000 0.040
player_start	-1134.833984 -1920.155640 193.523026	-0.093 0.000 0.093
player_start	-1563.285645 -1750.733154 1.535752	-0.078 -0.000 0.078
player_start	97.773903 -1895.470703 1.547952	0.063 -0.000 0.063
player_start	374.363495 -481.565552 1.538589	-0.074 -0.000 0.074
player_start	-332.073639 -333.771118 193.544739	-0.067 0.000 0.067
player_start	-366.264282 667.871582 1.564277	-0.043 0.000 0.043
player_start	112.309677 685.067444 193.540405	-0.072 0.000 -0.072
player_start	-432.414490 217.709198 1.528606	-0.086 0.000 0.086
player_start	-880.572144 412.459351 1.544737	-0.067 0.000 0.067
player_start	-710.464600 793.861389 1.532782	-0.081 0.000 0.081
player_start	879.079773 -352.515869 1.524169	-0.092 0.000 0.092
player_start	533.574829 -739.063904 1.553168	-0.057 -0.000 0.056
player_start	1614.864014 -482.253815 1.548744	-0.062 0.000 0.062
player_start	2094.106934 -582.764771 1.523015	-0.093 0.000 0.093
player_start	2146.905273 -393.004883 321.552460	-0.057 0.000 0.057
player_start	2175.023682 407.410980 321.528625	-0.086 0.000 0.086
player_start	1409.762207 -369.057617 321.562073	-0.046 0.000 0.046
player_start	1383.260010 -971.962708 321.537659	-0.075 -0.000 0.075
player_start	1403.364990 -702.619141 753.569702	-0.037 0.000 0.036
player_start	1655.177246 -668.550720 753.542175	-0.070 -0.000 0.070
player_start	1263.943359 -369.273895 753.559692	-0.049 -0.000 0.048
player_start	393.499847 -464.791809 849.543030	-0.069 -0.000 0.069
player_start	926.025696 -981.357178 849.569275	-0.037 0.000 0.037
player_start	1391.653687 4360.983887 193.527527	-0.088 -0.000 0.088
player_start	2088.073486 4279.746582 193.547180	-0.064 0.000 0.064
weapon_mor_usp	-1805.315308 3766.034180 24.997644	0.599 -34.396 -90.774
weapon_mor_usp	-1776.113525 3766.118896 24.971912	0.393 -34.400 -91.185
weapon_mor_usp	-2158.544922 1385.837891 1.009483	0.694 -34.393 -90.584
weapon_mor_usp	1241.055786 812.637329 32.974575	0.414 -34.400 -91.142
weapon_mor_usp	1191.707031 813.000549 32.975437	0.421 -34.400 -91.128
weapon_mor_usp	1173.539917 798.563721 33.005016	0.658 -34.394 -90.656
weapon_mor_usp	1180.285767 815.083801 32.995506	0.582 -34.396 -90.808
weapon_mor_usp	1156.299194 815.275757 33.012634	0.719 -34.393 -90.534
weapon_mor_usp	1073.011353 809.606689 32.998665	0.607 -34.395 -90.757
weapon_mor_usp	1089.903320 806.395203 32.999165	0.611 -34.395 -90.749
weapon_mor_usp	1092.569336 823.882019 32.990353	0.693 -33.594 -89.967
weapon_mor_usp	1291.784546 1005.572510 33.006210	0.668 -34.394 -90.637
weapon_mor_usp	804.584778 816.623840 32.998665	0.607 -34.395 -90.757
weapon_mor_usp	1133.235596 2574.806641 225.000153	0.619 -34.395 -90.734
weapon_mor_usp	1133.268555 2648.959961 224.974579	0.414 -34.400 -91.142
weapon_mor_usp	-2842.986328 1842.600586 224.996063	0.586 -34.396 -90.799
weapon_mor_usp	-2879.887695 1842.429443 225.017014	0.754 -34.393 -90.464
weapon_mor_usp	-2741.594238 1999.597168 225.002457	0.637 -34.395 -90.697
weapon_mor_usp	-3738.895752 3398.682373 217.001556	0.630 -34.395 -90.711
weapon_mor_usp	-1076.488403 -1137.561523 216.994965	0.577 -34.396 -90.817
weapon_mor_usp	-155.939957 -1395.957886 193.007721	0.680 -34.394 -90.613
weapon_mor_usp	-1233.393799 -2197.548096 345.006989	0.674 -34.394 -90.625
weapon_mor_usp	-721.550964 -120.994385 217.006989	0.674 -34.394 -90.625
weapon_mor_usp	-2140.316650 288.276001 321.001099	0.627 -34.395 -90.719
weapon_mor_usp	-592.222961 -993.886169 353.008789	0.688 -34.393 -90.595
weapon_mor_usp	350.591736 -252.552887 849.011719	0.712 -34.393 -90.548
